name,optimum
n_1000_c_10000000000_g_14_f_0.3_eps_1e-05_s_100,-1
n_1000_c_1000000_g_2_f_0.3_eps_0.001_s_200,532254
n_800_c_1000000_g_2_f_0.1_eps_0.0001_s_200,508789
n_800_c_10000000000_g_2_f_0.3_eps_0.01_s_200,5100024693
n_800_c_1000000_g_10_f_0.1_eps_0.1_s_300,1006302
n_400_c_1000000_g_2_f_0.3_eps_0_s_100,505940
n_1000_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97198340
n_600_c_10000000000_g_14_f_0.3_eps_0.01_s_100,-1
n_1000_c_10000000000_g_2_f_0.1_eps_0.001_s_200,5010010052
n_600_c_1000000_g_2_f_0.2_eps_0_s_100,506314
n_600_c_1000000_g_14_f_0.2_eps_1e-05_s_200,1014592
n_600_c_100000000_g_14_f_0.2_eps_0.1_s_300,100007530
n_800_c_1000000_g_2_f_0.3_eps_0.1_s_100,612326
n_600_c_10000000000_g_14_f_0.3_eps_0.01_s_200,-1
n_1000_c_100000000_g_14_f_0.3_eps_0_s_100,100012179
n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_100,-1
n_1000_c_100000000_g_14_f_0.2_eps_0.0001_s_200,100026235
n_1200_c_10000000000_g_10_f_0.2_eps_0.001_s_300,-1
n_800_c_100000000_g_2_f_0.3_eps_0_s_200,50022957
n_800_c_10000000000_g_2_f_0.3_eps_1e-05_s_100,5000111979
n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_300,516853
n_1200_c_10000000000_g_10_f_0.1_eps_0.0001_s_100,-1
n_1000_c_100000000_g_14_f_0.1_eps_1e-05_s_200,100023791
n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_100,976373
n_400_c_10000000000_g_10_f_0.3_eps_0.0001_s_200,9999955916
n_1000_c_1000000_g_6_f_0.2_eps_1e-05_s_300,1004414
n_1200_c_1000000_g_6_f_0.1_eps_0.01_s_300,1010218
n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_200,51011341
n_400_c_100000000_g_10_f_0.2_eps_0.0001_s_300,100013458
n_600_c_100000000_g_2_f_0.2_eps_1e-05_s_100,50007222
n_400_c_10000000000_g_10_f_0.2_eps_0.0001_s_100,9999945348
n_400_c_100000000_g_14_f_0.3_eps_0.1_s_300,100007585
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539
n_800_c_10000000000_g_6_f_0.3_eps_0.0001_s_200,9718529131
n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_200,-1
n_600_c_100000000_g_14_f_0.1_eps_1e-05_s_100,100006526
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_200,525790
n_600_c_10000000000_g_2_f_0.1_eps_0.01_s_200,5100006207
n_400_c_10000000000_g_10_f_0.1_eps_0.001_s_200,9999855175
n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_100,100012253
n_1000_c_100000000_g_2_f_0.3_eps_0_s_300,50045300
n_800_c_10000000000_g_2_f_0.1_eps_0.0001_s_200,5001008572
n_400_c_10000000000_g_10_f_0.1_eps_0.01_s_100,9999225830
n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_100,100014147
n_1200_c_100000000_g_10_f_0.2_eps_0_s_100,99832217
n_400_c_1000000_g_6_f_0.1_eps_0.01_s_200,1002153
n_800_c_1000000_g_14_f_0.2_eps_0_s_300,1030259
n_400_c_100000000_g_2_f_0.1_eps_0.01_s_300,51006311
n_1200_c_10000000000_g_10_f_0.2_eps_0_s_300,9980551916
n_400_c_100000000_g_14_f_0.2_eps_0.1_s_300,100006173
n_400_c_100000000_g_10_f_0.3_eps_0_s_300,99844768
n_800_c_100000000_g_14_f_0.3_eps_0_s_100,100010368
n_1000_c_100000000_g_6_f_0.1_eps_0.0001_s_100,97192832
n_1200_c_10000000000_g_14_f_0.1_eps_0_s_300,-1
n_1000_c_100000000_g_6_f_0.1_eps_0.01_s_100,99755739
n_600_c_10000000000_g_6_f_0.1_eps_0_s_200,9687511020
n_1000_c_10000000000_g_2_f_0.1_eps_0.0001_s_100,5001005151
n_600_c_100000000_g_6_f_0.3_eps_0.1_s_300,99403307
n_400_c_100000000_g_10_f_0.1_eps_0.01_s_100,99998903
n_1000_c_10000000000_g_14_f_0.3_eps_0.001_s_200,10000023876
n_800_c_100000000_g_10_f_0.1_eps_0.1_s_300,99976455
n_800_c_100000000_g_10_f_0.3_eps_0_s_200,99849915
n_600_c_1000000_g_10_f_0.3_eps_0_s_200,1013286
n_800_c_10000000000_g_14_f_0.3_eps_0.1_s_200,9999782171
n_800_c_10000000000_g_2_f_0.2_eps_0_s_300,5000025199
n_1200_c_1000000_g_6_f_0.1_eps_0_s_100,977173
n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_100,9999767611
n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_200,97203034
n_800_c_1000000_g_14_f_0.1_eps_0.01_s_300,1017700
n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_300,51015233
n_1200_c_10000000000_g_6_f_0.1_eps_0_s_100,9687508642
n_400_c_100000000_g_2_f_0.1_eps_0.1_s_200,60003913
n_600_c_1000000_g_2_f_0.1_eps_0.001_s_100,503645
n_600_c_100000000_g_14_f_0.3_eps_0.001_s_100,100008438
n_400_c_10000000000_g_2_f_0.2_eps_0.01_s_100,5100003546
n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_100,1004436
n_400_c_10000000000_g_6_f_0.2_eps_0.001_s_100,9997506145
n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_100,516095
n_400_c_1000000_g_6_f_0.3_eps_0.1_s_100,999885
n_400_c_1000000_g_10_f_0.1_eps_0_s_100,1003939
n_800_c_10000000000_g_6_f_0.1_eps_0.001_s_100,9997506618
n_800_c_10000000000_g_6_f_0.3_eps_0.1_s_300,9937537108
n_800_c_100000000_g_14_f_0.2_eps_0.0001_s_200,100018911
n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_300,9690652286
n_800_c_1000000_g_6_f_0.3_eps_0.001_s_200,1011088
n_600_c_100000000_g_10_f_0.1_eps_0.1_s_300,99972454
n_800_c_1000000_g_10_f_0.2_eps_0.0001_s_200,1017636
n_1000_c_10000000000_g_10_f_0.1_eps_1e-05_s_200,-1
n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_200,99994682
n_800_c_1000000_g_2_f_0.2_eps_0.01_s_200,526236
n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_300,524123
n_800_c_100000000_g_2_f_0.2_eps_1e-05_s_200,50017480
n_1200_c_100000000_g_6_f_0.3_eps_0_s_200,96917439
n_1200_c_10000000000_g_6_f_0.1_eps_0_s_300,9687527417
n_800_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97195595
n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_300,508387
n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_100,9999773006
n_600_c_1000000_g_6_f_0.3_eps_1e-05_s_300,1004489
n_1000_c_100000000_g_2_f_0.2_eps_1e-05_s_300,50030545
n_400_c_10000000000_g_2_f_0.3_eps_1e-05_s_200,5000112062
n_1200_c_10000000000_g_14_f_0.1_eps_0.0001_s_300,-1
n_600_c_1000000_g_2_f_0.3_eps_0_s_300,527855
n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_200,1006616
n_600_c_10000000000_g_2_f_0.2_eps_0.01_s_200,5100013117
n_1000_c_1000000_g_2_f_0.2_eps_0.1_s_300,631000
n_600_c_100000000_g_2_f_0.3_eps_0.001_s_300,50128849
n_800_c_10000000000_g_10_f_0.2_eps_1e-05_s_100,-1
n_1200_c_1000000_g_6_f_0.1_eps_1e-05_s_100,978142
n_1000_c_10000000000_g_6_f_0.1_eps_0.0001_s_200,9718516143
n_600_c_100000000_g_10_f_0.2_eps_0_s_100,99820134
n_1000_c_100000000_g_6_f_0.1_eps_1e-05_s_100,96913851
n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_200,97225380
n_800_c_10000000000_g_6_f_0.2_eps_1e-05_s_200,9690621793
n_800_c_10000000000_g_2_f_0.3_eps_0.1_s_200,6000024643
n_800_c_1000000_g_10_f_0.2_eps_0.001_s_300,1023798
n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_100,100010809
n_400_c_1000000_g_10_f_0.2_eps_0_s_100,1004245
n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97191157
n_800_c_100000000_g_6_f_0.3_eps_0.001_s_100,99989571
n_1000_c_1000000_g_14_f_0.3_eps_0.1_s_100,1006508
n_1000_c_1000000_g_6_f_0.3_eps_0.1_s_200,1010993
n_600_c_10000000000_g_14_f_0.2_eps_0.001_s_100,-1
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_200,99755774
n_800_c_10000000000_g_14_f_0.3_eps_0.001_s_300,-1
n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_300,9718555465
n_600_c_1000000_g_14_f_0.3_eps_0_s_100,1008639
n_1000_c_100000000_g_10_f_0.3_eps_0.1_s_300,100005969
n_1000_c_1000000_g_10_f_0.1_eps_0_s_100,1008317
n_1200_c_10000000000_g_6_f_0.2_eps_0.01_s_300,9975037220
n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_300,1043901
n_1000_c_1000000_g_10_f_0.1_eps_0.001_s_100,1008252
n_1200_c_10000000000_g_6_f_0.3_eps_0.001_s_300,9997563394
n_400_c_1000000_g_14_f_0.2_eps_0.01_s_300,1013489
n_400_c_1000000_g_14_f_0.2_eps_0.1_s_200,1004008
n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_100,100002719
n_1000_c_1000000_g_2_f_0.3_eps_0.0001_s_100,515290
n_1000_c_100000000_g_6_f_0.1_eps_0_s_200,96890519
n_400_c_100000000_g_6_f_0.2_eps_0.001_s_200,99987754
n_400_c_10000000000_g_6_f_0.1_eps_1e-05_s_300,9690614199
n_1200_c_10000000000_g_6_f_0.2_eps_1e-05_s_100,9690614047
n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_200,9718537124
n_600_c_100000000_g_14_f_0.2_eps_0_s_300,100021960
n_600_c_100000000_g_10_f_0.3_eps_0.001_s_200,100013213
n_1200_c_100000000_g_6_f_0.3_eps_0_s_100,96895777
n_1000_c_1000000_g_2_f_0.2_eps_1e-05_s_300,530250
n_400_c_10000000000_g_10_f_0.1_eps_0_s_200,9980490035
n_1000_c_100000000_g_2_f_0.3_eps_1e-05_s_300,50045423
n_800_c_100000000_g_2_f_0.3_eps_1e-05_s_300,50037372
n_1200_c_10000000000_g_14_f_0.3_eps_0_s_200,-1
n_1000_c_1000000_g_14_f_0.1_eps_1e-05_s_300,1033732
n_400_c_10000000000_g_10_f_0.2_eps_0.001_s_200,9999860131
n_600_c_1000000_g_6_f_0.3_eps_0.0001_s_100,982498
n_800_c_1000000_g_14_f_0.1_eps_0.001_s_300,1026130
n_1200_c_10000000000_g_14_f_0.3_eps_0.01_s_200,-1
n_600_c_1000000_g_2_f_0.3_eps_0.0001_s_300,528574
n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_300,100029994
n_600_c_100000000_g_6_f_0.1_eps_0.1_s_100,99378429
n_1200_c_10000000000_g_2_f_0.3_eps_0.01_s_300,5100055665
n_800_c_100000000_g_6_f_0.3_eps_0_s_100,96889606
n_600_c_100000000_g_10_f_0.3_eps_0_s_300,99858577
n_1200_c_10000000000_g_10_f_0.1_eps_0.1_s_200,9996106568
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_100,99394271
n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_200,521373
n_800_c_1000000_g_10_f_0.1_eps_0.001_s_100,1006202
n_1000_c_100000000_g_2_f_0.3_eps_0.01_s_300,51045515
n_600_c_1000000_g_2_f_0.3_eps_0_s_100,508718
n_1000_c_100000000_g_10_f_0.2_eps_0_s_200,99851025
n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_100,100012635
n_400_c_10000000000_g_14_f_0.1_eps_0.0001_s_100,-1
n_1000_c_10000000000_g_2_f_0.2_eps_0.0001_s_300,5001030042
n_800_c_10000000000_g_14_f_0.2_eps_1e-05_s_300,-1
n_600_c_1000000_g_14_f_0.2_eps_0.001_s_100,1007561
n_1200_c_10000000000_g_2_f_0.2_eps_0.001_s_300,5010037343
n_400_c_10000000000_g_6_f_0.3_eps_0.1_s_300,9937518575
n_400_c_10000000000_g_2_f_0.1_eps_0.001_s_100,5010002036
n_400_c_10000000000_g_6_f_0.1_eps_0.0001_s_200,9718508686
n_400_c_100000000_g_10_f_0.2_eps_0.001_s_200,100007992
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_200,1023296
n_800_c_10000000000_g_14_f_0.1_eps_1e-05_s_200,-1
n_600_c_1000000_g_10_f_0.3_eps_0.001_s_100,1006152
n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_300,50047874
n_600_c_1000000_g_2_f_0.3_eps_0_s_200,519234
n_1000_c_100000000_g_6_f_0.1_eps_0.01_s_300,99765329
n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_200,50038039
n_600_c_1000000_g_14_f_0.1_eps_0.001_s_200,1014521
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528
n_1200_c_10000000000_g_14_f_0.1_eps_0.001_s_100,-1
n_600_c_100000000_g_14_f_0.2_eps_0.001_s_300,100022526
n_600_c_10000000000_g_2_f_0.3_eps_0.01_s_200,5100017823
n_1200_c_10000000000_g_10_f_0.3_eps_0.0001_s_300,-1
n_1000_c_100000000_g_6_f_0.3_eps_0.1_s_300,99421976
n_1200_c_10000000000_g_10_f_0.3_eps_0.0001_s_200,-1
n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_100,9996110131
n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_200,1011028
n_1000_c_1000000_g_10_f_0.2_eps_0.01_s_200,1014092
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_200,538813
n_400_c_10000000000_g_14_f_0.2_eps_1e-05_s_200,-1
n_800_c_10000000000_g_14_f_0.2_eps_0.01_s_100,-1
n_600_c_1000000_g_14_f_0.3_eps_1e-05_s_100,1007630
n_400_c_100000000_g_14_f_0.3_eps_0.01_s_300,100013888
n_600_c_100000000_g_10_f_0.2_eps_0.1_s_200,99974471
n_800_c_100000000_g_10_f_0.1_eps_0.0001_s_200,100012881
n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_200,100013925
n_800_c_10000000000_g_6_f_0.2_eps_0.1_s_200,9937517418
n_1200_c_10000000000_g_2_f_0.3_eps_0.0001_s_300,5001056007
n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_100,1004928
n_600_c_1000000_g_10_f_0.1_eps_0.001_s_300,1015671
n_600_c_10000000000_g_2_f_0.3_eps_0.1_s_100,6000009133
n_800_c_100000000_g_14_f_0.2_eps_0.01_s_200,100015610
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_200,96923455
n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_300,100021321
n_1000_c_100000000_g_6_f_0.2_eps_0.1_s_200,99395639
n_1000_c_1000000_g_2_f_0.1_eps_0.0001_s_200,510624
n_600_c_100000000_g_10_f_0.3_eps_1e-05_s_200,100002030
n_800_c_10000000000_g_14_f_0.1_eps_0.001_s_300,10000027701
n_1200_c_1000000_g_10_f_0.1_eps_0_s_300,1026599
n_1000_c_100000000_g_10_f_0.2_eps_0_s_100,99828182
n_1200_c_10000000000_g_6_f_0.1_eps_0.0001_s_100,9718509540
n_1200_c_1000000_g_2_f_0.2_eps_1e-05_s_300,534949
n_600_c_100000000_g_6_f_0.2_eps_0.0001_s_200,97201739
n_400_c_1000000_g_10_f_0.1_eps_0.001_s_300,1013442
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_100,51009346
n_1000_c_1000000_g_6_f_0.1_eps_0.0001_s_100,980110
n_400_c_1000000_g_6_f_0.3_eps_0.01_s_100,1002301
n_1200_c_100000000_g_2_f_0.2_eps_0_s_100,50012419
n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_100,-1
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_300,999034
n_400_c_100000000_g_2_f_0.2_eps_0.001_s_200,50108079
n_600_c_1000000_g_14_f_0.3_eps_1e-05_s_200,1014926
n_1000_c_100000000_g_14_f_0.1_eps_0.1_s_300,100008201
n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_300,519237
n_1000_c_1000000_g_10_f_0.3_eps_0.001_s_200,1019817
n_800_c_1000000_g_6_f_0.3_eps_0.1_s_200,1009316
n_600_c_100000000_g_14_f_0.1_eps_0.1_s_200,100003698
n_400_c_10000000000_g_10_f_0.2_eps_0.1_s_200,9996104061
n_1200_c_10000000000_g_14_f_0.2_eps_0_s_300,-1
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_300,1025057
n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_200,-1
n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_200,512323
n_1200_c_1000000_g_2_f_0.2_eps_1e-05_s_100,511728
n_400_c_100000000_g_2_f_0.1_eps_0.01_s_100,51002184
n_800_c_1000000_g_14_f_0.3_eps_0.01_s_100,1008095
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_100,518248
n_600_c_10000000000_g_10_f_0.3_eps_0.01_s_300,9999259485
n_1200_c_100000000_g_2_f_0.2_eps_0_s_300,50035404
n_600_c_10000000000_g_10_f_0.3_eps_0.01_s_200,9999245454
n_800_c_100000000_g_2_f_0.2_eps_0_s_100,50008431
n_1000_c_100000000_g_2_f_0.2_eps_1e-05_s_200,50022432
n_600_c_1000000_g_10_f_0.2_eps_0.001_s_300,1017414
n_800_c_1000000_g_14_f_0.3_eps_0.1_s_300,1016474
n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_200,100027117
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_100,100006823
n_400_c_1000000_g_14_f_0.2_eps_0.1_s_300,1006764
n_400_c_10000000000_g_6_f_0.1_eps_0.001_s_200,9997508874
n_600_c_10000000000_g_14_f_0.3_eps_0.001_s_200,-1
n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_100,100009033
n_1000_c_1000000_g_2_f_0.2_eps_0.001_s_300,530710
n_800_c_100000000_g_6_f_0.2_eps_0.01_s_100,99758145
n_800_c_100000000_g_6_f_0.3_eps_0_s_300,96919260
n_800_c_10000000000_g_14_f_0.2_eps_0_s_100,-1
n_400_c_1000000_g_6_f_0.1_eps_0.001_s_200,1004242
n_600_c_100000000_g_14_f_0.1_eps_0.0001_s_300,100023113
n_600_c_100000000_g_14_f_0.3_eps_0.1_s_100,100003971
n_800_c_1000000_g_6_f_0.2_eps_0.01_s_100,1003933
n_400_c_10000000000_g_10_f_0.1_eps_0.01_s_200,9999232594
n_600_c_10000000000_g_2_f_0.2_eps_1e-05_s_100,5000106251
n_600_c_100000000_g_14_f_0.1_eps_0.1_s_300,100005557
n_800_c_10000000000_g_10_f_0.1_eps_0.0001_s_300,9999960407
n_800_c_100000000_g_2_f_0.3_eps_1e-05_s_100,50013404
n_1200_c_1000000_g_10_f_0.2_eps_0_s_100,1011170
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044
n_800_c_1000000_g_6_f_0.2_eps_0.01_s_300,1013028
n_400_c_10000000000_g_2_f_0.1_eps_0.01_s_200,5100003961
n_1000_c_1000000_g_6_f_0.3_eps_0.1_s_100,1004859
n_1000_c_1000000_g_6_f_0.1_eps_1e-05_s_100,976398
n_1000_c_100000000_g_2_f_0.1_eps_0_s_200,50010258
n_800_c_10000000000_g_6_f_0.1_eps_0.0001_s_300,9718518918
n_1000_c_10000000000_g_2_f_0.3_eps_0.001_s_100,5010014767
n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_100,-1
n_1000_c_1000000_g_10_f_0.2_eps_0.1_s_300,1013426
n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_300,50062024
n_400_c_100000000_g_2_f_0.2_eps_0.01_s_300,51011762
n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_300,100029502
n_400_c_10000000000_g_10_f_0.1_eps_0.001_s_100,9999849715
n_600_c_10000000000_g_6_f_0.1_eps_0.001_s_200,9997511488
n_600_c_10000000000_g_2_f_0.2_eps_1e-05_s_300,5000118668
n_1200_c_10000000000_g_14_f_0.1_eps_0.001_s_300,-1
n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_300,1016631
n_800_c_1000000_g_14_f_0.1_eps_0.0001_s_300,1029472
n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_200,980354
n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_300,9999805348
n_400_c_10000000000_g_2_f_0.3_eps_0.001_s_100,5010006125
n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_300,1017527
n_800_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96916973
n_800_c_100000000_g_6_f_0.3_eps_0.01_s_200,99776461
n_600_c_100000000_g_6_f_0.2_eps_0_s_300,96900046
n_1000_c_100000000_g_2_f_0.3_eps_0.0001_s_300,50056092
n_800_c_100000000_g_10_f_0.2_eps_0_s_200,99845124
n_800_c_1000000_g_6_f_0.1_eps_0.01_s_200,1003878
n_400_c_10000000000_g_6_f_0.2_eps_0.0001_s_300,9718519057
n_1000_c_1000000_g_2_f_0.3_eps_1e-05_s_300,546505
n_600_c_10000000000_g_10_f_0.3_eps_0.0001_s_300,9999976431
n_1200_c_10000000000_g_2_f_0.3_eps_0_s_300,5000055484
n_400_c_10000000000_g_14_f_0.2_eps_0.1_s_200,9999766270
n_600_c_10000000000_g_2_f_0.3_eps_0.0001_s_200,5001018873
n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_100,1013852
n_600_c_10000000000_g_14_f_0.2_eps_0_s_300,9998841450
n_400_c_1000000_g_14_f_0.3_eps_0.001_s_300,1016894
n_1000_c_1000000_g_2_f_0.1_eps_0.1_s_300,615326
n_600_c_100000000_g_14_f_0.2_eps_0.0001_s_100,100008264
n_800_c_1000000_g_2_f_0.3_eps_1e-05_s_300,536555
n_1000_c_1000000_g_2_f_0.1_eps_0.001_s_100,505894
n_600_c_1000000_g_6_f_0.2_eps_0_s_200,985821
n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9999789186
n_1000_c_10000000000_g_14_f_0.3_eps_0.0001_s_200,-1
n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_300,9690636642
n_600_c_10000000000_g_6_f_0.2_eps_0.1_s_200,9937512573
n_800_c_1000000_g_10_f_0.1_eps_0.001_s_300,1017278
n_400_c_100000000_g_10_f_0.3_eps_0.01_s_100,100002466
n_800_c_10000000000_g_10_f_0.1_eps_1e-05_s_100,-1
n_600_c_100000000_g_14_f_0.3_eps_0.001_s_300,100024526
n_800_c_1000000_g_10_f_0.3_eps_0_s_200,1017015
n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_300,100026514
n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_200,1014589
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_200,99398092
n_1000_c_10000000000_g_2_f_0.1_eps_0.0001_s_300,5001015102
n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_300,100022571
n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_100,9937505292
n_400_c_10000000000_g_2_f_0.3_eps_0.01_s_100,5100007082
n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_200,512131
n_600_c_10000000000_g_2_f_0.3_eps_0.0001_s_100,5001009403
n_800_c_100000000_g_2_f_0.1_eps_0.0001_s_200,50018206
n_400_c_10000000000_g_6_f_0.1_eps_0.1_s_200,9937505463
n_400_c_10000000000_g_10_f_0.3_eps_0.001_s_200,9999863608
n_1000_c_1000000_g_6_f_0.2_eps_0.001_s_300,1015477
n_800_c_1000000_g_14_f_0.2_eps_0.001_s_300,1027253
n_1000_c_10000000000_g_2_f_0.2_eps_0_s_300,5000031544
n_800_c_10000000000_g_10_f_0.1_eps_0.1_s_100,9996098577
n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_100,100007494
n_800_c_10000000000_g_6_f_0.2_eps_0_s_300,9687533186
n_800_c_10000000000_g_10_f_0.2_eps_0.1_s_200,9996111208
n_1000_c_10000000000_g_6_f_0.2_eps_0_s_300,9687538089
n_1200_c_100000000_g_10_f_0.3_eps_0_s_300,99902232
n_800_c_100000000_g_10_f_0.3_eps_0.0001_s_200,100019201
n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_100,1008623
n_600_c_10000000000_g_10_f_0.2_eps_0_s_300,9980515576
n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_200,100015483
n_600_c_1000000_g_10_f_0.1_eps_0.001_s_100,1005321
n_600_c_1000000_g_6_f_0.1_eps_1e-05_s_300,985086
n_1200_c_10000000000_g_14_f_0.1_eps_0_s_200,-1
n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_200,100004509
n_1000_c_1000000_g_2_f_0.1_eps_0.1_s_200,610142
n_600_c_10000000000_g_2_f_0.3_eps_0.01_s_300,5100025987
n_600_c_100000000_g_2_f_0.3_eps_0.0001_s_300,50039435
n_800_c_1000000_g_6_f_0.3_eps_0.001_s_300,1017221
n_800_c_1000000_g_14_f_0.3_eps_0.1_s_200,1010270
n_1000_c_1000000_g_10_f_0.1_eps_0.01_s_200,1011837
n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_300,99979474
n_600_c_100000000_g_10_f_0.3_eps_1e-05_s_100,99981803
n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_100,100013652
n_800_c_100000000_g_6_f_0.3_eps_0_s_200,96905439
n_400_c_10000000000_g_2_f_0.3_eps_0_s_200,5000012668
n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_300,517989
n_800_c_100000000_g_2_f_0.2_eps_0.01_s_100,51007972
n_1200_c_10000000000_g_14_f_0.2_eps_0.001_s_100,-1
n_1000_c_100000000_g_6_f_0.2_eps_0.001_s_100,99987610
n_800_c_100000000_g_10_f_0.3_eps_0_s_300,99873353
n_600_c_10000000000_g_14_f_0.1_eps_1e-05_s_300,-1
n_800_c_1000000_g_6_f_0.3_eps_1e-05_s_300,1009765
n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_300,1015794
n_600_c_100000000_g_14_f_0.1_eps_0.001_s_100,100007465
n_1200_c_10000000000_g_2_f_0.3_eps_0.001_s_100,5010017780
n_600_c_1000000_g_2_f_0.1_eps_0_s_200,505850
n_800_c_1000000_g_2_f_0.2_eps_0.001_s_100,508778
n_800_c_10000000000_g_6_f_0.1_eps_0.1_s_300,9937513270
n_800_c_10000000000_g_14_f_0.2_eps_0.001_s_200,-1
n_1200_c_10000000000_g_2_f_0.1_eps_0.01_s_300,5100019018
n_800_c_10000000000_g_14_f_0.3_eps_0.01_s_300,-1
n_600_c_1000000_g_6_f_0.3_eps_0.01_s_200,1008564
n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_200,100026880
n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_300,9937516747
n_400_c_10000000000_g_14_f_0.3_eps_0_s_200,9998810927
n_1000_c_1000000_g_2_f_0.1_eps_0.0001_s_300,514890
n_1000_c_100000000_g_14_f_0.1_eps_0.0001_s_100,100011620
n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_300,51036400
n_1000_c_10000000000_g_6_f_0.1_eps_0.0001_s_300,9718524091
n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_200,100017002
n_400_c_1000000_g_6_f_0.2_eps_0_s_300,988598
n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_100,989407
n_1200_c_1000000_g_2_f_0.3_eps_0.01_s_100,528822
